,airport1,start_lat,start_lon,airport2,end_lat,end_lon,airline
16005,Lester B Pearson Intl,-79.630556,43.677223,John F Kennedy Intl,-73.778925,40.639751000000004,US Airways
16006,Lester B Pearson Intl,-79.630556,43.677223,Los Angeles Intl,-118.408075,33.942536,US Airways
16007,Lester B Pearson Intl,-79.630556,43.677223,La Guardia,-73.872608,40.777245,US Airways
16008,Lester B Pearson Intl,-79.630556,43.677223,Miami Intl,-80.29055600000001,25.79325,US Airways
16009,Lester B Pearson Intl,-79.630556,43.677223,Chicago Ohare Intl,-87.904842,41.978603,US Airways
16010,Lester B Pearson Intl,-79.630556,43.677223,Philadelphia Intl,-75.241139,39.871944,US Airways
16011,General Leobardo C Ruiz Intl,-102.68689,22.897112,Dallas Fort Worth Intl,-97.037997,32.896828,US Airways
16012,Ixtapa Zihuatanejo Intl,-101.460536,17.601569,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,US Airways
16013,Zurich,8.549167,47.464721999999995,Ataturk,28.814606,40.976921999999995,US Airways
16014,Zurich,8.549167,47.464721999999995,John F Kennedy Intl,-73.778925,40.639751000000004,US Airways
16015,Zurich,8.549167,47.464721999999995,Lisboa,-9.135919,38.781310999999995,US Airways
16016,Zurich,8.549167,47.464721999999995,Philadelphia Intl,-75.241139,39.871944,US Airways
16017,Zurich,8.549167,47.464721999999995,Changi Intl,103.994433,1.3501889999999999,US Airways
16018,Albuquerque International Sunport,-106.6091944,35.0402222,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16019,Albuquerque International Sunport,-106.6091944,35.0402222,Dallas Love Fld,-96.851778,32.847111,Southwest Airlines
16020,Albuquerque International Sunport,-106.6091944,35.0402222,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16021,Albuquerque International Sunport,-106.6091944,35.0402222,William P Hobby,-95.278889,29.645419,Southwest Airlines
16022,Albuquerque International Sunport,-106.6091944,35.0402222,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16023,Albuquerque International Sunport,-106.6091944,35.0402222,Los Angeles Intl,-118.408075,33.942536,Southwest Airlines
16024,Albuquerque International Sunport,-106.6091944,35.0402222,Kansas City Intl,-94.71390500000001,39.297606,Southwest Airlines
16025,Albuquerque International Sunport,-106.6091944,35.0402222,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16026,Albuquerque International Sunport,-106.6091944,35.0402222,Metropolitan Oakland Intl,-122.220722,37.721278000000005,Southwest Airlines
16027,Albuquerque International Sunport,-106.6091944,35.0402222,Portland Intl,-122.5975,45.588722,Southwest Airlines
16028,Albuquerque International Sunport,-106.6091944,35.0402222,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,Southwest Airlines
16029,Albuquerque International Sunport,-106.6091944,35.0402222,San Diego Intl,-117.18966699999999,32.733556,Southwest Airlines
16030,Albuquerque International Sunport,-106.6091944,35.0402222,Seattle Tacoma Intl,-122.309306,47.449,Southwest Airlines
16031,Albany Intl,-73.801692,42.748267,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16032,Albany Intl,-73.801692,42.748267,Fort Lauderdale Hollywood Intl,-80.15275,26.072582999999998,Southwest Airlines
16033,Albany Intl,-73.801692,42.748267,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16034,Albany Intl,-73.801692,42.748267,Orlando Intl,-81.308994,28.429394,Southwest Airlines
16035,Albany Intl,-73.801692,42.748267,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16036,Albany Intl,-73.801692,42.748267,Tampa Intl,-82.53325,27.975471999999996,Southwest Airlines
16037,Rick Husband Amarillo Intl,-101.705931,35.219369,Dallas Love Fld,-96.851778,32.847111,Southwest Airlines
16038,Rick Husband Amarillo Intl,-101.705931,35.219369,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16039,Rick Husband Amarillo Intl,-101.705931,35.219369,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16040,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Reina Beatrix Intl,-70.015221,12.501389,Southwest Airlines
16041,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Austin Bergstrom Intl,-97.669889,30.194528000000002,Southwest Airlines
16042,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Bradley Intl,-72.683222,41.938889,Southwest Airlines
16043,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,Southwest Airlines
16044,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16045,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Akron Canton Regional Airport,-81.4421944,40.9160833,Southwest Airlines
16046,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Charleston Afb Intl,-80.04052800000001,32.898647,Southwest Airlines
16047,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Port Columbus Intl,-82.891889,39.997972,Southwest Airlines
16048,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Cancun Intl,-86.877083,21.036528,Southwest Airlines
16049,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,James M Cox Dayton Intl,-84.219375,39.902375,Southwest Airlines
16050,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Ronald Reagan Washington Natl,-77.037722,38.852083,Southwest Airlines
16051,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16052,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Detroit Metro Wayne Co,-83.353389,42.212444,Southwest Airlines
16053,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Fort Lauderdale Hollywood Intl,-80.15275,26.072582999999998,Southwest Airlines
16054,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,William P Hobby,-95.278889,29.645419,Southwest Airlines
16055,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Indianapolis Intl,-86.294383,39.717331,Southwest Airlines
16056,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Jacksonville Intl,-81.687861,30.494056,Southwest Airlines
16057,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16058,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Los Angeles Intl,-118.408075,33.942536,Southwest Airlines
16059,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,La Guardia,-73.872608,40.777245,Southwest Airlines
16060,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Sangster Intl,-77.913358,18.503717,Southwest Airlines
16061,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Kansas City Intl,-94.71390500000001,39.297606,Southwest Airlines
16062,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Orlando Intl,-81.308994,28.429394,Southwest Airlines
16063,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16064,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,General Mitchell Intl,-87.89658299999999,42.947222,Southwest Airlines
16065,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Minneapolis St Paul Intl,-93.221767,44.881956,Southwest Airlines
16066,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Louis Armstrong New Orleans Intl,-90.258028,29.993389,Southwest Airlines
16067,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Lynden Pindling Intl,-77.46623100000001,25.038957999999997,Southwest Airlines
16068,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Will Rogers World,-97.60073299999999,35.393089,Southwest Airlines
16069,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Norfolk Intl,-76.201222,36.894611,Southwest Airlines
16070,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Palm Beach Intl,-80.095589,26.683161,Southwest Airlines
16071,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Philadelphia Intl,-75.241139,39.871944,Southwest Airlines
16072,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,Southwest Airlines
16073,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Pittsburgh Intl,-80.232872,40.491467,Southwest Airlines
16074,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Punta Cana Intl,-68.363431,18.567367,Southwest Airlines
16075,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Raleigh Durham Intl,-78.787472,35.877639,Southwest Airlines
16076,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Richmond Intl,-77.31966700000001,37.505167,Southwest Airlines
16077,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Southwest Florida Intl,-81.755167,26.536167,Southwest Airlines
16078,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,San Diego Intl,-117.18966699999999,32.733556,Southwest Airlines
16079,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,San Antonio Intl,-98.469778,29.533694,Southwest Airlines
16080,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Louisville International Airport,-85.7364989,38.17408579999999,Southwest Airlines
16081,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,San Francisco Intl,-122.374889,37.618972,Southwest Airlines
16082,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Luis Munoz Marin Intl,-66.00183299999999,18.439417000000002,Southwest Airlines
16083,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Lambert St Louis Intl,-90.370028,38.748697,Southwest Airlines
16084,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Tampa Intl,-82.53325,27.975471999999996,Southwest Airlines
16085,Reina Beatrix Intl,-70.015221,12.501389,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Southwest Airlines
16086,Austin Bergstrom Intl,-97.669889,30.194528000000002,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Southwest Airlines
16087,Austin Bergstrom Intl,-97.669889,30.194528000000002,Nashville Intl,-86.67819399999999,36.124472,Southwest Airlines
16088,Austin Bergstrom Intl,-97.669889,30.194528000000002,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16089,Austin Bergstrom Intl,-97.669889,30.194528000000002,Dallas Love Fld,-96.851778,32.847111,Southwest Airlines
16090,Austin Bergstrom Intl,-97.669889,30.194528000000002,Ronald Reagan Washington Natl,-77.037722,38.852083,Southwest Airlines
16091,Austin Bergstrom Intl,-97.669889,30.194528000000002,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16092,Austin Bergstrom Intl,-97.669889,30.194528000000002,El Paso Intl,-106.377583,31.80725,Southwest Airlines
16093,Austin Bergstrom Intl,-97.669889,30.194528000000002,Newark Liberty Intl,-74.168667,40.6925,Southwest Airlines
16094,Austin Bergstrom Intl,-97.669889,30.194528000000002,Fort Lauderdale Hollywood Intl,-80.15275,26.072582999999998,Southwest Airlines
16095,Austin Bergstrom Intl,-97.669889,30.194528000000002,William P Hobby,-95.278889,29.645419,Southwest Airlines
16096,Austin Bergstrom Intl,-97.669889,30.194528000000002,Valley Intl,-97.654389,26.2285,Southwest Airlines
16097,Austin Bergstrom Intl,-97.669889,30.194528000000002,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16098,Austin Bergstrom Intl,-97.669889,30.194528000000002,Los Angeles Intl,-118.408075,33.942536,Southwest Airlines
16099,Austin Bergstrom Intl,-97.669889,30.194528000000002,Lubbock Preston Smith Intl,-101.822778,33.663639,Southwest Airlines
16100,Austin Bergstrom Intl,-97.669889,30.194528000000002,Orlando Intl,-81.308994,28.429394,Southwest Airlines
16101,Austin Bergstrom Intl,-97.669889,30.194528000000002,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16102,Austin Bergstrom Intl,-97.669889,30.194528000000002,Louis Armstrong New Orleans Intl,-90.258028,29.993389,Southwest Airlines
16103,Austin Bergstrom Intl,-97.669889,30.194528000000002,Metropolitan Oakland Intl,-122.220722,37.721278000000005,Southwest Airlines
16104,Austin Bergstrom Intl,-97.669889,30.194528000000002,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,Southwest Airlines
16105,Austin Bergstrom Intl,-97.669889,30.194528000000002,San Diego Intl,-117.18966699999999,32.733556,Southwest Airlines
16106,Austin Bergstrom Intl,-97.669889,30.194528000000002,Norman Y Mineta San Jose Intl,-121.929022,37.3626,Southwest Airlines
16107,Austin Bergstrom Intl,-97.669889,30.194528000000002,Tampa Intl,-82.53325,27.975471999999996,Southwest Airlines
16108,Bradley Intl,-72.683222,41.938889,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Southwest Airlines
16109,Bradley Intl,-72.683222,41.938889,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16110,Bradley Intl,-72.683222,41.938889,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16111,Bradley Intl,-72.683222,41.938889,Fort Lauderdale Hollywood Intl,-80.15275,26.072582999999998,Southwest Airlines
16112,Bradley Intl,-72.683222,41.938889,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16113,Bradley Intl,-72.683222,41.938889,Orlando Intl,-81.308994,28.429394,Southwest Airlines
16114,Bradley Intl,-72.683222,41.938889,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16115,Bradley Intl,-72.683222,41.938889,Southwest Florida Intl,-81.755167,26.536167,Southwest Airlines
16116,Bradley Intl,-72.683222,41.938889,Tampa Intl,-82.53325,27.975471999999996,Southwest Airlines
16117,Birmingham Intl,-86.75355,33.562942,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16118,Birmingham Intl,-86.75355,33.562942,Dallas Love Fld,-96.851778,32.847111,Southwest Airlines
16119,Birmingham Intl,-86.75355,33.562942,William P Hobby,-95.278889,29.645419,Southwest Airlines
16120,Birmingham Intl,-86.75355,33.562942,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16121,Birmingham Intl,-86.75355,33.562942,Orlando Intl,-81.308994,28.429394,Southwest Airlines
16122,Birmingham Intl,-86.75355,33.562942,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16123,Birmingham Intl,-86.75355,33.562942,Tampa Intl,-82.53325,27.975471999999996,Southwest Airlines
16124,Branson LLC,-93.200556,36.531994,Dallas Love Fld,-96.851778,32.847111,Southwest Airlines
16125,Branson LLC,-93.200556,36.531994,William P Hobby,-95.278889,29.645419,Southwest Airlines
16126,Branson LLC,-93.200556,36.531994,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16127,Nashville Intl,-86.67819399999999,36.124472,Austin Bergstrom Intl,-97.669889,30.194528000000002,Southwest Airlines
16128,Nashville Intl,-86.67819399999999,36.124472,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,Southwest Airlines
16129,Nashville Intl,-86.67819399999999,36.124472,Baltimore Washington Intl,-76.66833299999999,39.175360999999995,Southwest Airlines
16130,Nashville Intl,-86.67819399999999,36.124472,Charleston Afb Intl,-80.04052800000001,32.898647,Southwest Airlines
16131,Nashville Intl,-86.67819399999999,36.124472,Cleveland Hopkins Intl,-81.84979399999999,41.411689,Southwest Airlines
16132,Nashville Intl,-86.67819399999999,36.124472,Port Columbus Intl,-82.891889,39.997972,Southwest Airlines
16133,Nashville Intl,-86.67819399999999,36.124472,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16134,Nashville Intl,-86.67819399999999,36.124472,Detroit Metro Wayne Co,-83.353389,42.212444,Southwest Airlines
16135,Nashville Intl,-86.67819399999999,36.124472,Panama City-NW Florida Bea.,-85.7973,30.3417,Southwest Airlines
16136,Nashville Intl,-86.67819399999999,36.124472,Newark Liberty Intl,-74.168667,40.6925,Southwest Airlines
16137,Nashville Intl,-86.67819399999999,36.124472,Fort Lauderdale Hollywood Intl,-80.15275,26.072582999999998,Southwest Airlines
16138,Nashville Intl,-86.67819399999999,36.124472,Greenville-Spartanburg International,-82.218889,34.895556,Southwest Airlines
16139,Nashville Intl,-86.67819399999999,36.124472,William P Hobby,-95.278889,29.645419,Southwest Airlines
16140,Nashville Intl,-86.67819399999999,36.124472,Jacksonville Intl,-81.687861,30.494056,Southwest Airlines
16141,Nashville Intl,-86.67819399999999,36.124472,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16142,Nashville Intl,-86.67819399999999,36.124472,Los Angeles Intl,-118.408075,33.942536,Southwest Airlines
16143,Nashville Intl,-86.67819399999999,36.124472,La Guardia,-73.872608,40.777245,Southwest Airlines
16144,Nashville Intl,-86.67819399999999,36.124472,Kansas City Intl,-94.71390500000001,39.297606,Southwest Airlines
16145,Nashville Intl,-86.67819399999999,36.124472,Orlando Intl,-81.308994,28.429394,Southwest Airlines
16146,Nashville Intl,-86.67819399999999,36.124472,Chicago Midway Intl,-87.75241700000001,41.785971999999994,Southwest Airlines
16147,Nashville Intl,-86.67819399999999,36.124472,Louis Armstrong New Orleans Intl,-90.258028,29.993389,Southwest Airlines
16148,Nashville Intl,-86.67819399999999,36.124472,Philadelphia Intl,-75.241139,39.871944,Southwest Airlines
16149,Nashville Intl,-86.67819399999999,36.124472,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,Southwest Airlines
16150,Nashville Intl,-86.67819399999999,36.124472,Pittsburgh Intl,-80.232872,40.491467,Southwest Airlines
16151,Nashville Intl,-86.67819399999999,36.124472,Pensacola Rgnl,-87.186611,30.473425,Southwest Airlines
16152,Nashville Intl,-86.67819399999999,36.124472,Raleigh Durham Intl,-78.787472,35.877639,Southwest Airlines
16153,Nashville Intl,-86.67819399999999,36.124472,San Diego Intl,-117.18966699999999,32.733556,Southwest Airlines
16154,Nashville Intl,-86.67819399999999,36.124472,San Antonio Intl,-98.469778,29.533694,Southwest Airlines
16155,Nashville Intl,-86.67819399999999,36.124472,Lambert St Louis Intl,-90.370028,38.748697,Southwest Airlines
16156,Nashville Intl,-86.67819399999999,36.124472,Tampa Intl,-82.53325,27.975471999999996,Southwest Airlines
16157,Boise Air Terminal,-116.22286100000001,43.564361,Denver Intl,-104.67317800000001,39.861655999999996,Southwest Airlines
16158,Boise Air Terminal,-116.22286100000001,43.564361,Spokane Intl,-117.533833,47.619861,Southwest Airlines
16159,Boise Air Terminal,-116.22286100000001,43.564361,Mc Carran Intl,-115.15225,36.080056,Southwest Airlines
16160,Boise Air Terminal,-116.22286100000001,43.564361,Metropolitan Oakland Intl,-122.220722,37.721278000000005,Southwest Airlines
16161,Boise Air Terminal,-116.22286100000001,43.564361,Phoenix Sky Harbor Intl,-112.011583,33.434278000000006,Southwest Airlines
16162,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,Hartsfield Jackson Atlanta Intl,-84.428067,33.636719,Southwest Airlines
16163,General Edward Lawrence Logan Intl,-71.00518100000001,42.364346999999995,Nashville Intl,-86.67819399999999,36.124472,Southwest Airlines
